bet_id,user_id,channel,stake_amount,minutes_before_close,bets_last_7d,win_rate_last_30d,ip_risk,geo_risk,num_picks,suspicious
4610,5257.0,web,158.53,118,5,0.1357477031920205,1,0,1,1
4611,9710.0,web,22.14,162,6,0.1731823759883454,0,0,4,0
4612,3440.0,web,74.99,57,4,0.1851243051743842,0,0,1,0
4613,6455.0,android,104.53,94,4,0.2254515920149982,0,1,4,0
4614,7997.0,android,106.69,132,3,0.0996681906184028,0,0,2,0
4615,2590.0,web,109.25,157,7,0.2603699034787663,0,0,5,0
4616,5386.0,web,107.28,73,4,0.3133474963919532,0,0,4,0
4617,2605.0,android,76.7,10,4,0.0732522435215511,0,0,2,0
4618,1216.0,web,78.42,103,4,0.2303483291840053,0,0,6,0
4619,4896.0,android,48.45,18,10,0.2426546597938725,0,1,7,0
4620,2632.0,android,84.64,74,3,0.1742755004481035,0,0,1,0
4621,8774.0,web,131.09,3,7,0.2703296141000549,0,1,6,1
4622,9923.0,web,48.08,65,2,0.1972352944674244,0,0,7,0
4623,2893.0,web,62.96,55,5,0.1180046030879855,0,0,3,0
4624,7037.0,web,33.99,110,8,0.3973007868185778,0,0,7,1
4625,9060.0,web,33.79,100,9,0.1081027068833454,0,0,1,0
4626,9749.0,android,38.84,29,3,0.4271641558402926,1,0,2,0
4627,7697.0,android,24.2,151,4,0.1190997351985983,1,0,5,0
4628,4032.0,android,93.39,175,1,0.1221989330823145,0,0,2,0
4629,6234.0,android,160.35,89,5,0.1306097489887117,0,0,6,0
4630,5180.0,android,34.74,3,5,0.2241252348837488,0,0,3,1
4631,7640.0,ios,64.61,21,5,0.1912847031404036,1,0,1,1
4632,1880.0,ios,205.7,71,3,0.0,0,0,6,0
4633,9016.0,web,17.91,80,9,0.0,0,0,6,0
4634,5688.0,android,40.87,105,3,0.1027477243335925,0,0,2,1
4635,1182.0,web,29.47,81,1,0.1154927378536985,0,0,6,0
4636,2356.0,kiosk,150.15,126,3,0.0,1,1,7,0
4637,1104.0,android,38.53,97,6,0.0079027809300327,0,0,6,0
4638,3291.0,android,256.87,170,7,0.1283666842752855,0,0,3,1
4639,8170.0,web,60.2,89,4,0.1665233730569121,0,0,5,1
4640,4776.0,kiosk,39.11,23,7,0.035015458506387,1,0,2,1
4641,4298.0,web,142.74,80,5,0.1491463365058022,0,0,5,0
4642,9587.0,android,55.03,5,5,0.3106176386765405,0,0,5,1
4643,2880.0,web,138.44,105,3,0.162619591642587,0,0,6,0
4644,9125.0,web,201.07,140,5,0.1698373883264461,0,0,1,0
4645,6631.0,web,74.5,102,6,0.0,0,0,7,0
4646,5794.0,kiosk,45.83,63,5,0.0,1,0,3,0
4647,6073.0,android,42.21,158,4,0.076842345167026,0,0,6,1
4648,2577.0,android,173.24,74,8,0.1545481690348695,0,0,2,0
4649,4135.0,web,33.03,52,1,0.3961030212201861,0,0,1,0
4650,5398.0,android,28.82,102,1,0.3450959437175964,1,0,2,0
4651,9482.0,android,104.59,19,5,0.0730099500195506,0,0,7,0
4652,7579.0,android,170.55,52,9,0.1109229937733389,0,0,3,0
4653,1068.0,android,139.06,16,5,0.2357156190933586,0,0,2,0
4654,9603.0,android,59.48,11,3,0.0,0,0,3,0
4655,5984.0,web,81.66,153,4,0.1659589605054146,0,1,3,1
4656,2471.0,web,23.3,134,4,0.1481658976991304,0,0,4,0
4657,1725.0,web,24.89,122,7,0.2088221539756773,0,0,3,1
4658,1734.0,android,109.99,105,5,0.2218582568461468,0,0,5,1
4659,9795.0,web,186.66,120,6,0.2751958241446827,0,0,4,0
4660,5815.0,ios,22.59,145,7,0.2016986727967692,0,0,1,0
4661,8622.0,android,49.49,52,4,0.1188317279083364,0,0,3,1
4662,3763.0,web,26.41,13,7,0.2061977506090844,0,0,7,1
4663,5112.0,web,78.13,72,6,0.0512567445597622,0,0,2,0
4664,2922.0,android,87.62,169,6,0.048729843132754,0,0,1,0
4665,4008.0,web,55.28,150,1,0.1255270187981772,0,0,7,1
4666,9914.0,android,63.45,74,5,0.0,0,0,5,1
4667,3138.0,web,82.7,6,4,0.271143370324698,0,0,7,0
4668,8900.0,android,42.14,6,1,0.2141660710996104,0,0,5,1
4669,5968.0,web,72.98,79,4,0.1496000866722646,0,0,7,0
4670,8240.0,web,41.83,43,6,0.2213664430812137,0,0,6,1
4671,8738.0,ios,12.69,29,6,0.1685301716410075,1,0,6,1
4672,5320.0,ios,171.37,157,5,0.1554299921164714,0,0,1,0
4673,3874.0,android,192.52,107,2,0.3084144115813575,0,0,4,0
4674,2425.0,kiosk,53.4,175,8,0.1164562577197242,0,0,3,0
4675,3458.0,kiosk,84.17,150,3,0.2678128202963405,0,0,3,0
4676,1693.0,android,20.46,8,8,0.28452101467755,0,0,2,1
4677,1416.0,android,55.27,147,5,0.0659009594104232,0,0,7,0
4678,5902.0,android,56.57,1,3,0.2050986858352683,0,0,5,0
4679,5299.0,android,106.48,100,2,0.1111257537171077,0,0,7,0
4680,3375.0,web,78.39,64,2,0.1060486202936408,1,0,1,0
4681,5220.0,ios,82.91,28,9,0.0921401972732596,1,0,6,0
4682,2259.0,android,39.85,59,8,0.1452622752725126,0,0,2,0
4683,1048.0,web,40.39,126,2,0.0752956800212372,0,0,7,1
4684,2422.0,ios,62.33,41,2,0.4648932924381219,0,0,2,1
4685,3697.0,android,89.69,120,4,0.1955255349293759,0,0,1,0
4686,9552.0,web,86.13,89,5,0.3139394489520123,1,0,1,1
4687,6078.0,web,19.99,40,5,0.2564753397377334,0,0,1,0
4688,9628.0,android,71.66,95,4,0.1821407921081259,0,0,3,0
4689,7206.0,web,50.68,92,4,0.1033437091744766,0,0,1,1
4690,1812.0,web,6.5,39,3,0.2178698701916586,1,0,2,1
4691,7496.0,web,55.68,72,5,0.1603656800536416,0,0,6,0
4692,5918.0,android,76.3,174,6,0.116611013839427,0,0,2,0
4693,1006.0,ios,75.94,126,6,0.218261412713308,0,1,1,0
4694,6516.0,kiosk,77.86,154,5,0.3272840424703811,0,0,3,0
4695,8084.0,web,43.84,169,5,0.1737184744489491,0,1,5,1
4696,3574.0,web,173.67,57,4,0.0288059777644673,0,0,4,0
4697,6975.0,web,62.06,130,4,0.1333955084327134,0,0,4,1
4698,6290.0,android,113.66,83,5,0.3421426067557601,0,0,4,0
4699,5119.0,web,35.13,141,7,0.3566481148109445,1,0,4,0
4700,2713.0,kiosk,167.49,111,1,0.2549088338811409,0,0,2,1
4701,9403.0,web,22.86,65,6,0.3693971100028492,0,0,3,0
4702,3501.0,android,39.08,84,3,0.2524805942950954,0,1,7,1
4703,6555.0,kiosk,116.23,130,4,0.2570612306760906,0,0,3,1
4704,2351.0,android,26.16,6,6,0.1187767747658707,0,0,4,0
4705,9154.0,android,29.51,93,6,0.049647253733012,0,0,1,0
4706,2309.0,android,77.02,137,8,0.3198670905510619,0,1,4,1
4707,8774.0,android,102.09,176,3,0.227146679515748,0,0,7,0
4708,1048.0,android,64.77,121,5,0.334309733255956,0,0,1,0
4709,5123.0,android,94.68,16,4,0.1607483675099724,0,0,5,0
4710,3001.0,android,124.74,53,5,0.3711141960441309,0,0,4,1
4711,8256.0,android,19.46,46,5,0.1137218776190769,0,0,4,0
4712,1800.0,android,55.5,155,8,0.1848922322089791,0,0,3,0
4713,7359.0,kiosk,28.48,39,8,0.0607871630235904,0,0,3,0
4714,2468.0,web,59.35,148,4,0.31239827824172,0,0,1,0
4715,4491.0,android,72.4,44,8,0.2024434526118442,0,0,4,0
4716,3844.0,web,33.18,38,5,0.104624261375589,0,0,1,1
4717,9113.0,android,117.64,20,7,0.1760294283037643,0,0,1,1
4718,6285.0,kiosk,26.68,97,7,0.0855803768510691,1,0,2,0
4719,7067.0,android,91.04,3,5,0.2530486141945535,0,0,3,1
4720,8820.0,web,53.84,72,2,0.3851286088225453,0,0,7,0
4721,1347.0,ios,19.26,149,3,0.1443501692750058,0,0,3,1
4722,4593.0,web,101.65,46,4,0.2986974094866831,0,0,1,0
4723,9416.0,android,106.96,155,3,0.2905457462467546,0,0,6,0
4724,3194.0,android,82.59,102,6,0.2148799012155507,0,0,3,0
4725,3388.0,web,11.36,98,6,0.1572277172139893,0,1,5,1
4726,1651.0,web,14.4,7,7,0.1998964790030134,0,1,5,1
4727,7188.0,web,53.56,155,3,0.105289790778276,0,0,1,0
4728,1334.0,ios,84.03,35,8,0.1795585856951997,0,1,6,1
4729,5017.0,web,67.81,141,6,0.0391081595834348,1,0,1,1
4730,8754.0,web,91.26,52,8,0.2466812942181683,0,0,4,0
4731,3042.0,android,90.14,156,7,0.2188405874796459,0,0,7,0
4732,2809.0,web,34.33,43,8,0.1558226827841138,0,0,2,0
4733,6126.0,web,45.66,129,4,0.2614528430104348,0,0,4,0
4734,9307.0,web,54.41,143,8,0.233767533999342,0,0,1,0
4735,7733.0,android,30.21,95,3,0.3592410220685628,0,0,3,1
4736,2604.0,web,60.71,160,10,0.120282676079524,0,0,6,0
4737,9385.0,ios,59.22,126,2,0.0,0,0,1,0
4738,6193.0,ios,37.97,147,6,0.1069655341944561,0,0,4,0
4739,2621.0,web,12.68,96,9,0.0916610447653322,0,0,5,1
4740,7345.0,web,236.89,140,4,0.2713653549958937,0,0,5,0
4741,6625.0,android,151.14,152,11,0.1201353675059007,0,0,1,0
4742,1891.0,web,57.81,119,4,0.0367345862162034,0,0,1,0
4743,7356.0,android,65.52,129,5,0.2074545155205718,0,1,7,1
4744,7526.0,web,90.76,9,1,0.1856190316700649,0,0,4,1
4745,4401.0,kiosk,220.4,118,4,0.4133678664495015,0,0,3,0
4746,6576.0,ios,29.11,55,2,0.1115068166035117,0,0,7,0
4747,5207.0,web,45.46,166,2,0.0624731322771557,0,0,4,0
4748,5219.0,web,67.08,6,6,0.2742970836217855,1,0,3,1
4749,3426.0,android,45.22,111,1,0.0083447485645978,1,0,7,0
4750,1558.0,web,11.29,32,4,0.195028691525374,0,0,3,1
4751,1354.0,web,93.73,83,9,0.1675881227293293,1,0,7,0
4752,2431.0,ios,75.97,2,5,0.1495622846174525,0,0,5,0
4753,6657.0,ios,82.78,88,3,0.1801367110046383,0,0,4,1
4754,9799.0,web,115.55,88,4,0.1364612332721645,0,0,2,0
4755,5669.0,web,57.92,9,6,0.2302072010592775,0,0,6,1
4756,1960.0,ios,184.48,116,5,0.1905263866817031,0,1,2,0
4757,3298.0,android,31.44,34,5,0.3385906019429013,0,0,1,0
4758,9508.0,android,62.87,29,5,0.3190860343484599,0,0,1,0
4759,7947.0,android,21.32,168,7,0.1646141779455623,0,0,3,0
4760,3436.0,android,33.49,106,6,0.105903674659256,0,0,4,1
4761,6115.0,web,57.07,110,4,0.0911829238054164,0,0,2,0
4762,2655.0,web,49.94,121,1,0.0787862965700768,0,0,1,1
4763,3167.0,web,13.83,90,5,0.2306004091968009,0,0,3,0
4764,8157.0,android,114.66,30,5,0.1300573279642033,0,0,4,1
4765,6283.0,android,23.74,63,2,0.2286987233495374,0,0,2,1
4766,3686.0,web,109.3,160,6,0.2496471198589457,0,0,6,0
4767,7988.0,web,73.72,29,0,0.1401220703296495,1,0,4,0
4768,9552.0,web,193.94,121,5,0.2866253026777245,0,0,7,1
4769,1512.0,kiosk,112.86,131,3,0.305581011311096,0,0,1,0
4770,6687.0,web,75.53,136,3,0.2154784475056932,0,0,7,0
4771,9393.0,web,53.23,113,3,0.2458512464914073,0,0,7,0
4772,1635.0,ios,41.94,174,5,0.0,0,0,5,0
4773,2724.0,kiosk,60.52,106,7,0.0788191272694915,0,0,4,1
4774,2058.0,web,81.24,28,5,0.3202878955714048,0,0,3,0
4775,1864.0,android,14.97,41,3,0.2454811062979157,0,0,7,0
4776,9148.0,web,46.87,5,2,0.2365832695772008,0,0,3,0
4777,6714.0,web,39.15,21,7,0.2497263785878093,0,0,5,0
4778,3184.0,web,41.1,162,6,0.052818098421296,0,0,4,0
4779,9008.0,web,26.61,135,4,0.1067816141838505,0,0,4,0
4780,5464.0,web,5.43,102,4,0.2669720847976237,0,0,4,1
4781,2432.0,ios,85.24,14,6,0.2035201313336299,0,0,7,0
4782,6610.0,ios,112.7,71,6,0.0990413263164337,0,0,2,1
4783,2516.0,ios,33.96,81,6,0.1268659439458165,0,0,5,1
4784,9830.0,web,164.95,58,8,0.2465622499494571,1,0,4,1
4785,5620.0,ios,48.86,146,11,0.3545988936187942,0,0,4,0
4786,9969.0,android,38.58,139,1,0.1457610921256262,0,0,5,0
4787,2336.0,web,76.75,32,5,0.2274655219331019,0,0,3,0
4788,6722.0,android,91.33,111,5,0.2522690516655451,0,0,3,0
4789,4532.0,web,56.02,22,6,0.1722034664498694,0,0,2,0
4790,7822.0,android,75.64,54,4,0.2500212681790506,0,0,2,0
4791,4194.0,web,53.93,159,7,0.2874454453930332,0,0,3,0
4792,6119.0,ios,40.92,60,5,0.1119410597505906,0,0,3,0
4793,8532.0,ios,99.44,61,2,0.2526087889015089,0,0,2,0
4794,5615.0,ios,45.54,137,3,0.3156752733845383,0,0,5,0
4795,2523.0,web,40.61,135,5,0.2248110507980276,1,0,7,1
4796,8510.0,web,100.25,51,7,0.0311789453942017,0,0,3,0
4797,9795.0,android,81.98,60,3,0.221636687632831,0,0,2,0
4798,4855.0,ios,102.98,81,5,0.2334148576442424,0,0,5,0
4799,5888.0,web,116.61,173,4,0.1365670867733661,0,0,2,1
4800,3131.0,ios,62.48,153,2,0.3476345524009698,0,0,6,1
4801,6000.0,android,33.67,48,5,0.1028961017487857,0,1,5,0
4802,3409.0,android,25.3,130,3,0.5629133117741631,0,0,6,0
4803,7645.0,web,114.51,38,4,0.2211720007739943,0,0,2,1
4804,4447.0,web,69.45,104,5,0.145215014659952,0,0,2,0
4805,8807.0,kiosk,86.33,98,6,0.2533286580165749,0,0,7,0
4806,8941.0,web,29.87,78,4,0.0325929787025465,0,1,2,0
4807,5776.0,web,47.63,146,5,0.1390164407458487,0,1,3,0
4808,1947.0,android,312.14,62,6,0.1880749647036015,0,0,2,0
4809,9926.0,web,28.33,7,5,0.0162744512318646,0,1,2,1
4810,3946.0,web,999999.0,168,3,0.2373816080761055,0,0,7,0
4811,4539.0,android,84.68,62,5,0.0,0,1,3,0
4812,4217.0,web,96.46,66,5,0.2128770520114343,0,0,7,0
4813,3378.0,ios,65.88,24,6,0.2173526199577257,0,0,4,0
4814,2036.0,android,123.06,75,7,0.1920643466222622,1,0,5,1
4815,2718.0,android,45.1,2,4,0.2163670889728873,0,0,1,0
4816,4745.0,android,34.03,38,4,0.2276031558659859,0,0,7,0
4817,6003.0,web,25.97,27,1,0.1898878016101605,1,0,3,1
4818,8572.0,android,93.64,38,4,0.3442009259874052,0,0,3,0
4819,1467.0,web,157.96,60,6,0.1400694504637575,0,0,2,0
4820,9211.0,android,28.56,111,1,0.2356645541665263,0,0,6,0
4821,8315.0,web,116.53,62,6,0.1314949569186677,0,0,7,0
4822,3278.0,web,141.55,93,4,0.2656533626232638,0,0,6,1
4823,7430.0,web,43.49,35,6,0.1174010159260702,0,0,7,1
4824,7642.0,web,100.36,153,4,0.2621960236033395,0,0,1,1
4825,7934.0,android,111.71,174,6,0.1107460423835163,0,0,6,0
4826,9750.0,web,77.33,75,5,0.246202083174515,0,0,4,1
4827,8632.0,android,70.74,156,2,0.1286725417218808,0,0,4,0
4828,2990.0,web,64.54,41,6,0.2453274530299255,1,0,3,0
4829,6407.0,android,101.61,156,3,0.1914502097349081,0,0,1,0
4830,3083.0,web,33.48,108,8,0.1917383726627871,0,0,6,1
4831,8792.0,ios,71.11,167,8,0.1299503093104235,0,0,2,0
4832,1525.0,web,67.32,97,7,0.082814444440434,0,0,4,0
4833,4962.0,web,32.9,26,3,0.2695103251830427,0,0,5,0
4834,8803.0,android,31.66,116,2,0.1227910384969074,0,0,1,1
4835,3783.0,web,74.81,48,9,0.4402523329887775,0,0,1,0
4836,4147.0,ios,181.49,157,4,0.2188888984579836,1,0,1,0
4837,5359.0,web,62.47,89,5,0.1418500225717336,1,0,2,0
4838,1487.0,web,50.13,39,6,0.021943183460453,1,0,5,1
4839,8439.0,android,74.77,110,2,0.0452162738455226,0,0,5,0
4840,9477.0,web,89.08,53,6,0.2373691552341277,0,0,5,0
4841,3255.0,android,34.77,0,6,0.2665574526235096,0,0,2,0
4842,5625.0,ios,66.49,151,7,0.0219385986790434,0,0,6,0
4843,5302.0,ios,45.56,59,6,0.1827412705708017,0,0,7,0
4844,8317.0,web,75.06,91,11,0.2936011224197755,0,0,7,0
4845,9523.0,web,80.39,134,12,0.1723295348616878,0,0,2,1
4846,2792.0,web,183.4,62,5,0.0980519699615159,0,0,5,1
4847,7838.0,web,82.9,1,6,0.1426919057692889,0,0,5,0
4848,1967.0,android,39.07,168,0,0.0606845598227019,0,0,7,1
4849,5628.0,android,179.35,3,6,0.2640614974794849,0,0,6,1
4850,1525.0,web,54.86,31,4,0.1422493388460499,0,0,2,1
4851,1136.0,web,122.18,50,4,0.2477004000358552,0,0,2,0
4852,3643.0,android,114.62,26,4,0.1171373058623253,0,1,1,0
4853,1371.0,android,54.36,63,2,0.312900181918053,0,0,5,0
4854,8953.0,android,219.66,21,8,0.0220165591334999,0,0,3,1
4855,1597.0,web,20.62,131,10,0.0,0,0,6,1
4856,6797.0,android,80.41,112,3,0.0921626901866828,0,0,5,0
4857,7194.0,web,65.9,9,7,0.1878983775725715,0,0,3,0
4858,9675.0,web,49.11,55,3,0.1744198104870239,0,1,4,0
4859,4712.0,web,28.15,54,5,0.0840217859361064,0,1,3,0
4860,1363.0,android,118.23,50,3,0.1450785046115446,0,0,2,0
4861,6644.0,ios,26.97,117,5,0.2536954031023376,1,0,4,0
4862,2181.0,web,49.19,99,7,0.0515694208077827,0,0,5,0
4863,6910.0,web,144.1,43,10,0.1239949433921705,1,0,7,1
4864,5845.0,web,80.7,74,5,0.2543360036981846,0,0,3,0
4865,9204.0,ios,142.66,114,6,0.033987723905837,0,0,1,0
4866,9974.0,web,45.26,72,2,0.2174500224551381,0,0,1,0
4867,2082.0,web,75.29,31,5,0.1841423580376613,0,0,7,0
4868,4417.0,ios,21.42,158,9,0.2714751822596198,0,0,1,0
4869,1167.0,web,99.86,50,3,0.2804148711683471,0,0,2,0
4870,9505.0,web,90.09,173,8,0.0508646086299018,0,0,7,0
4871,8754.0,web,33.42,27,2,0.1061055693163263,1,0,6,1
4872,1382.0,web,23.7,75,6,0.2336029995165325,0,0,6,1
4873,4140.0,web,22.94,170,3,0.1853565401046942,0,0,2,0
4874,7703.0,android,95.84,68,3,0.1294236301678096,0,0,2,0
4875,4113.0,web,141.32,87,4,0.128373671022324,0,0,4,0
4876,7539.0,web,40.0,123,6,0.2138232741099887,0,1,3,0
4877,4314.0,android,50.85,4,4,0.212260373621162,1,0,5,0
4878,1978.0,web,92.83,77,3,0.1156009522507162,0,0,3,0
4879,1760.0,web,106.64,101,4,0.0624102576842946,0,0,4,1
4880,9198.0,web,61.37,6,4,0.182842027402745,0,0,1,0
4881,2678.0,web,7.85,174,7,0.1195365228616791,1,0,7,0
4882,8477.0,kiosk,68.76,27,6,0.1185187709421326,0,0,4,0
4883,8969.0,ios,20.68,3,3,0.1389426563801412,1,1,4,1
4884,1907.0,android,11.78,85,3,0.4638680051821927,0,0,1,0
4885,2067.0,web,40.05,102,5,0.1715123550390731,0,0,6,1
4886,7127.0,android,67.0,160,5,0.2545885380502858,0,0,4,1
4887,4451.0,android,76.03,74,6,0.0310577992492121,0,0,2,1
4888,9784.0,kiosk,64.17,60,3,0.2236077071214651,0,0,5,1
4889,6254.0,web,27.68,17,5,0.2031702360352033,0,1,7,1
4890,1465.0,android,122.61,170,5,0.0963536127365921,0,0,2,0
4891,3942.0,android,10.54,25,3,0.231535853664173,0,0,5,0
4892,9647.0,web,121.84,48,9,0.1536720064995138,0,0,4,0
4893,8670.0,web,33.03,83,4,0.2160591692680848,1,1,4,0
4894,9760.0,web,40.32,169,5,0.1231794640465793,0,0,6,0
4895,7472.0,ios,96.18,90,2,0.1361083571922815,1,1,5,1
4896,8472.0,android,8.72,30,6,0.3345167439929929,0,0,5,0
4897,9663.0,web,70.59,53,6,0.1235714365296014,0,0,1,1
4898,5799.0,android,57.97,136,3,0.173944237652568,0,0,2,0
4899,1955.0,ios,70.6,58,4,0.2432928277058015,1,0,1,0
4900,3103.0,web,128.3,100,4,0.3419657662914681,0,0,3,1
4901,8616.0,android,123.07,104,11,0.2085019034415147,0,0,5,1
4902,4107.0,android,10.33,109,4,0.2045262450204801,0,0,7,0
4903,1963.0,android,54.97,62,9,0.1588962552984737,0,1,5,1
4904,7970.0,web,14.49,24,2,0.2237506296792769,0,0,1,0
4905,9934.0,ios,99.48,112,3,0.3074086077769051,0,0,7,1
4906,6491.0,web,48.94,38,8,0.0681492295896839,0,0,3,0
4907,9388.0,ios,93.46,36,5,0.3166402049216865,0,1,2,0
4908,3780.0,android,128.11,103,5,0.2580488008591458,0,0,4,0
4909,6848.0,android,36.65,167,7,0.2440766026765672,0,0,2,0
4910,9005.0,web,17.59,21,2,0.1710646700221929,0,0,3,0
4911,5329.0,web,61.56,177,5,0.0,1,0,7,0
4912,4765.0,web,40.39,148,5,0.3783875992594845,0,0,7,0
4913,7059.0,web,7.47,153,10,0.1174215417213617,0,0,5,0
4914,6895.0,web,76.68,31,3,0.1118914673885052,0,0,4,0
4915,6990.0,web,99.21,1,6,0.1086777460511044,0,0,1,0
4916,4946.0,web,190.46,143,5,0.1660913737807511,0,0,7,0
4917,7764.0,ios,167.96,93,6,0.1297939273096394,0,1,6,0
4918,2073.0,web,27.22,33,6,0.0830319408029001,0,0,5,0
4919,8335.0,web,63.13,136,5,0.0442071722298778,0,0,6,0
4920,6851.0,web,185.21,14,5,0.1885530673338947,0,1,6,0
4921,7991.0,web,227.44,42,4,0.3484479430205283,0,0,3,1
4922,3589.0,android,82.15,56,1,0.1930887914213295,0,0,6,1
4923,7444.0,android,89.95,23,6,0.3668032692292235,0,1,7,0
4924,3593.0,android,110.4,133,8,0.3054960108301345,0,0,2,0
4925,6717.0,android,44.03,22,5,0.0291500066958371,0,0,4,1
4926,8256.0,android,76.98,27,9,0.1869084943630765,0,0,1,0
4927,4135.0,ios,141.01,62,3,0.0935936438992796,0,0,6,1
4928,9796.0,web,70.1,84,5,0.1414881319422717,0,0,4,1
4929,7264.0,web,88.05,112,5,0.2628082207014974,0,0,3,0
4930,4239.0,web,5.16,46,5,0.0794179425059138,0,0,4,0
4931,4840.0,ios,30.68,0,4,0.3018010911896648,0,0,4,0
4932,9575.0,android,81.16,131,4,0.1366342587202568,0,0,4,1
4933,8472.0,web,70.03,59,3,0.0911391434466209,0,0,5,0
4934,5848.0,android,67.94,12,2,0.01747456614347,1,0,1,0
4935,2341.0,web,48.93,33,3,0.1242628544214872,0,0,4,0
4936,3419.0,web,37.74,49,8,0.2290720905460058,0,0,6,0
4937,8425.0,web,31.27,176,7,0.2019673035813324,0,0,3,0
4938,1224.0,android,178.47,2,2,0.0863158113442232,1,0,1,1
4939,5454.0,android,122.55,165,6,0.2134685513105689,0,0,3,0
4940,6816.0,android,117.95,11,5,0.1524256710502046,0,0,7,1
4941,8197.0,android,150.84,177,7,0.1630056239563702,0,0,2,1
4942,1530.0,android,33.36,155,3,0.1302247415736921,0,0,7,0
4943,4169.0,web,41.81,161,0,0.0874022243354295,0,0,1,0
4944,2864.0,web,52.05,42,8,0.2036182369142524,0,0,1,0
4945,8679.0,android,128.92,26,9,0.1074513454083945,0,0,1,0
4946,7286.0,web,47.09,134,6,0.2806345900476171,0,0,4,0
4947,7547.0,kiosk,83.06,173,4,0.2393933710477994,0,0,3,0
4948,2305.0,ios,178.7,153,4,0.2070880479698935,0,0,1,0
4949,2036.0,web,15.91,124,3,0.3226932714607408,0,0,4,0
4950,4102.0,android,146.16,53,7,0.1324755958382046,0,0,3,0
4951,3440.0,android,142.25,69,2,0.2091845360080828,0,0,1,0
4952,1772.0,android,38.87,32,4,0.3067687901453539,0,0,7,1
4953,3550.0,ios,96.81,113,3,0.2099022705311559,0,0,7,1
4954,5327.0,kiosk,80.22,22,6,0.1681979724825877,0,0,4,0
4955,6454.0,android,66.79,168,7,0.3108353855083566,0,0,4,0
4956,3832.0,web,42.55,131,2,0.2086461713894483,0,0,4,0
4957,4743.0,web,105.53,47,5,0.1800559471543713,1,0,6,0
4958,7904.0,web,169.43,142,7,0.1776657874627273,0,0,4,0
4959,7584.0,ios,93.15,103,6,0.0,0,0,3,1
4960,9270.0,android,108.25,25,6,0.0708946756841646,1,0,5,0
4961,7449.0,web,115.43,175,3,0.1362837739184254,0,0,2,1
4962,7783.0,web,93.93,5,4,0.0045551558597807,0,0,5,1
4963,1369.0,web,61.09,26,3,0.255478505880702,0,0,5,1
4964,9881.0,ios,91.1,134,8,0.3249341793282323,0,0,4,0
4965,9224.0,kiosk,121.11,144,2,0.2310256637422963,0,0,3,1
4966,6052.0,kiosk,103.06,136,6,0.2045099728925941,0,0,6,0
4967,8326.0,web,117.33,73,5,0.207724178638855,0,0,2,1
4968,2713.0,android,103.57,19,8,0.1505812893331125,0,0,5,0
4969,9519.0,android,22.77,164,6,0.0858323022408863,0,0,5,0
4970,7312.0,web,38.0,103,4,0.2696465905962212,1,0,5,1
4971,7379.0,android,13.88,135,5,0.2709121289881531,0,0,7,0
4972,6167.0,web,87.85,168,3,0.1969441954917293,0,0,7,0
4973,6343.0,android,32.62,62,9,0.4001570565050351,0,0,6,0
4974,1114.0,ios,71.83,149,5,0.1823570331007654,0,0,5,1
4975,3377.0,kiosk,9.19,18,4,0.0535763200106522,0,0,2,1
4976,3381.0,ios,58.46,166,1,0.2395356350060101,0,0,2,1
4977,2851.0,web,99.41,109,4,0.0,0,0,6,0
4978,6845.0,web,78.69,97,8,0.1768650572421283,0,0,5,1
4979,5114.0,web,53.09,7,8,0.1200493468132272,0,0,3,0
4980,7560.0,android,80.0,5,5,0.1948892906787578,0,0,2,0
4981,2084.0,ios,149.58,1,4,0.001575812520158,0,0,3,0
4982,5553.0,web,210.38,125,6,0.2317160396589212,0,0,5,1
4983,7458.0,web,12.87,22,4,0.0217648201987166,0,0,4,1
4984,3965.0,android,190.03,102,7,0.1100049594117209,0,0,7,0
4985,3060.0,web,28.59,14,5,0.0901069690468255,0,0,4,0
4986,7315.0,web,43.34,125,2,0.2151997859209438,0,0,6,0
4987,2893.0,ios,58.46,163,5,0.0665517019924285,0,0,5,0
4988,6526.0,web,182.56,47,2,0.1893669366197113,0,0,6,0
4989,7799.0,android,77.58,79,4,0.1405136880130668,1,0,7,0
4990,5181.0,ios,55.36,28,5,0.1427357083137491,1,0,7,0
4991,2558.0,web,132.46,145,5,0.1590803503456778,0,0,7,0
4992,8836.0,android,101.42,63,9,0.148162813927616,0,0,3,0
4993,5887.0,android,40.16,157,10,0.2287260065305638,0,0,7,1
4994,1504.0,android,69.11,121,6,0.137874183901219,0,0,2,1
4995,3809.0,ios,26.93,2,3,0.1984535243037589,0,0,2,1
4996,4451.0,android,78.27,49,4,0.0924470660071276,0,0,6,1
4997,6295.0,android,169.7,97,7,0.164765659988101,1,1,1,0
4998,5101.0,web,55.69,145,4,0.1441630805712426,1,0,4,0
4999,6493.0,android,69.16,124,7,0.1560405746883991,0,0,4,1
5000,8708.0,ios,14.26,140,3,0.1581623152331639,0,0,6,1
5001,3190.0,ios,35.64,152,7,0.3230478229919757,0,0,7,0
5002,7183.0,web,26.99,0,6,0.1526768580761213,0,0,6,0
5003,5964.0,android,85.37,49,5,0.1685768861280787,0,0,7,0
5004,1841.0,web,38.17,134,5,0.0684411225796017,0,0,1,0
5005,5710.0,android,51.28,165,3,0.1451798236748485,0,0,2,0
5006,4805.0,android,81.12,120,6,0.2203415109403175,0,0,2,1
